file_path,category_urdu,category_english,text_sample
2021\11\20250618_130459_اردو لوک گیتوں کے امتیازات - مضمون نگار_ عبداللہ ا.txt,سیاست,politics,"Title: اردو لوک گیتوں کے امتیازات - مضمون نگار: عبداللہ امتیاز احمد

Published: -اکتوبر 27, 2021
Aut..."
2021\11\20250618_130459_الیاس احمد گدی کی سفرنامہ نگاری _ لکشمن ریکھا کے پ.txt,سیاست,politics,"Title: الیاس احمد گدی کی سفرنامہ نگاری : لکشمن ریکھا کے پار ’ کے حوالے سے - مضمون نگار: فیروز عالم

..."
2021\11\20250618_130459_تحقیق کے معلم او_ل_ پروفیسر حافظ محمود شیرانی - مض.txt,سیاست,politics,"Title: تحقیق کے معلم اوّل: پروفیسر حافظ محمود شیرانی - مضمون نگار : راشد میاں

Published: -اکتوبر 25..."
2021\11\20250618_130527_اکیسویں صدی میں اردو تنقید نگاری کی پیش رفت ریاست_.txt,سیاست,politics,Title: اکیسویں صدی میں اردو تنقید نگاری کی پیش رفت ریاستِ اڈیشا کے حوالے سے - مضمون نگار: سعید رحمان...
2021\11\20250618_130527_دولت و صحت کی نعمت کا فلسفہ اور کلام نظیر- مضمون ن.txt,سیاست,politics,"Title: دولت و صحت کی نعمت کا فلسفہ اور کلام نظیر- مضمون نگار : سرفراز جاوید

Published: -اکتوبر 20, ..."
2021\11\20250618_130527_غالب کے غیرمتداول کلام سے تین اشعار اور ان کی تشری.txt,سیاست,politics,"Title: غالب کے غیرمتداول کلام سے تین اشعار اور ان کی تشریح - مضمون نگار: جمال عبد الواجد

Published:..."
2021\11\20250618_130554_اردو افسانوں میں خودکلامی کے عناصر - مضمون نگار_ م.txt,سیاست,politics,"Title: اردو افسانوں میں خودکلامی کے عناصر - مضمون نگار: محمد علیم اسماعیل

Published: -اکتوبر 12, 20..."
2021\11\20250618_130554_عہد وسطی_ کے دیہی بازار اور زرعی پیداوار - مضمون ن.txt,سیاست,politics,"Title: عہد وسطیٰ کے دیہی بازار اور زرعی پیداوار - مضمون نگار منصور احمد صدیقی

Published: -اکتوبر 20..."
2021\11\20250618_130554_پروقار افسانہ نگار_ ا_نجہانی رتن سنگھ - مضمون نگار.txt,سیاست,politics,"Title: پروقار افسانہ نگار: آنجہانی رتن سنگھ - مضمون نگار:  نارائن پاٹیدار

Published: -اکتوبر 08, 2..."
2021\11\20250618_130622_اردو میں افسانچہ نگاری کا تحقیقی و تنقیدی جائزہ - .txt,سیاست,politics,"Title: اردو میں افسانچہ نگاری کا تحقیقی و تنقیدی جائزہ - مضمون نگار: فردوس احمد بھٹ

Published: -اکت..."
2021\11\20250618_130622_اردو_ قومی یکجہتی اور اتحاد - مضمون نگار_  قمر سلی.txt,سیاست,politics,"Title: اردو، قومی یکجہتی اور اتحاد - مضمون نگار:  قمر سلیم

Published: -اکتوبر 07, 2021
Author: 
Ori..."
2021\11\20250618_130622_نقد مثنوی_ کاشف الحقائق کے ا_ئینے میں _ مضمون نگار.txt,سیاست,politics,"Title: نقد مثنوی: کاشف الحقائق کے آئینے میں ۔ مضمون نگار:  سلمی محمد رفیق

Published: -اکتوبر 05, 2..."
2021\11\20250618_130650_جدیدیت اور جدید افسانہ  - مضمون نگار_ محمد اقبال ج.txt,سیاست,politics,"Title: جدیدیت اور جدید افسانہ  - مضمون نگار: محمد اقبال جاوید

Published: -اکتوبر 01, 2021
Author: 
..."
2021\11\20250618_130650_رام اور چکبست - مضمون نگار_ احسان حسن.txt,سیاست,politics,"Title: رام اور چکبست - مضمون نگار: احسان حسن

Published: -اکتوبر 05, 2021
Author: 
Original URL: htt..."
2021\11\20250618_130650_ریڈیو اور اردو کا باہمی رشتہ -  مضمون نگار_ نظام ا.txt,سیاست,politics,"Title: ریڈیو اور اردو کا باہمی رشتہ -  مضمون نگار: نظام الدین احمد

Published: -اکتوبر 04, 2021
Auth..."
2021\11\20250618_130719_ماحولیاتی تحفظ اور ادب اطفال - مضمون نگار_  زاہد ن.txt,سیاست,politics,"Title: ماحولیاتی تحفظ اور ادب اطفال - مضمون نگار:  زاہد ندیم احسن

Published: -ستمبر 27, 2021
Author..."
2021\11\20250618_130719_ماہنامہ معارف اور تحقیقات سلیمانی-  مضمون نگار_ اط.txt,سیاست,politics,"Title: ماہنامہ معارف اور تحقیقات سلیمانی-  مضمون نگار: اطہر حسین

Published: -ستمبر 24, 2021
Author:..."
2021\11\20250618_130719_مغربی بنگال میں 2000 کے بعد اردو افسانہ - مضمون نگ.txt,سیاست,politics,"Title: مغربی بنگال میں 2000 کے بعد اردو افسانہ - مضمون نگار : محمد علی حسین شائق

Published: -ستمبر ..."
2021\12\20250618_115122_اردو شاعری میں تلمیحات کا لفظی اور معنوی ا_ہنگ - م.txt,سیاست,politics,"Title: اردو شاعری میں تلمیحات کا لفظی اور معنوی آہنگ - مضمون نگار: محمد عارف

Published: -دسمبر 15,..."
2021\12\20250618_115122_اردو میں مکتوب نگاری_ ا_غاز و ارتقا اور زوال - مضم.txt,سیاست,politics,"Title: اردو میں مکتوب نگاری: آغاز و ارتقا اور زوال - مضمون نگار: اسلم جمشیدپوری

Published: -دسمبر ..."
2021\12\20250618_115127_خواتین فرہنگ نویس کی فرہنگوں کاتحقیقی و تنقیدی جائ.txt,سیاست,politics,"Title: خواتین فرہنگ نویس کی فرہنگوں کاتحقیقی و تنقیدی جائزہ - مضمون نگار : شاذیہ زرّیں

Published: -..."
2021\12\20250618_115127_شہزادی کلثوم_راجستھان کی ایک شاعرہ - مضمون نگار _ .txt,سیاست,politics,"Title: شہزادی کلثوم:راجستھان کی ایک شاعرہ - مضمون نگار : مسرت پروین

Published: -دسمبر 09, 2021
Auth..."
2021\12\20250618_115131_عہد عباسی کی عربی شاعری اور چند اہم شعرا - مضمون ن.txt,سیاست,politics,"Title: عہد عباسی کی عربی شاعری اور چند اہم شعرا - مضمون نگار:  نایاب حسن

Published: -دسمبر 02, 2021..."
2021\12\20250618_115131_ہندوستانی معاشرے میں _عورت _سے منسوب محاورات اور ک.txt,سیاست,politics,"Title: ہندوستانی معاشرے میں ‘عورت ’سے منسوب محاورات اور کہاوتیں - مضمون نگار:  فردوس انجم شیخ آصف

..."
2021\12\20250618_115135_1857 کی جنگ ا_زادی کا عظیم سپہ سالار_ بخت خاں - مض.txt,سیاست,politics,"Title: 1857 کی جنگ آزادی کا عظیم سپہ سالار: بخت خاں - مضمون نگار: درخشاں تاجور

Published: -دسمبر 0..."
2021\12\20250618_115135_قرۃالعین حیدر_ اپنی تخلیق کے ا_ئینے میں - مضمون نگ.txt,سیاست,politics,"Title: قرۃالعین حیدر: اپنی تخلیق کے آئینے میں - مضمون نگار: ڈاکٹر محمد شارب

Published: -نومبر 24, ..."
2021\12\20250618_115140_سلطان حیدر جوش علیگ کا افسانہ _اتفاقات زمانہ_ - مض.txt,سیاست,politics,"Title: سلطان حیدر جوش علیگ کا افسانہ ’اتفاقات زمانہ‘ - مضمون نگار: شہزاد بخت

Published: -نومبر 16, ..."
2021\12\20250618_115140_منٹو کے افسانوں میں تانیثی عناصر - مضمون نگار_ ڈاک.txt,سیاست,politics,"Title: منٹو کے افسانوں میں تانیثی عناصر - مضمون نگار: ڈاکٹرہردے بھانو پرتاپ

Published: -نومبر 22, 2..."
2021\12\20250618_115140_نواب شاہ جہاں بیگم_ بھوپال کی نامور خاتون حکمراں -.txt,سیاست,politics,"Title: نواب شاہ جہاں بیگم: بھوپال کی نامور خاتون حکمراں - مضمون نگار: ڈاکٹر نکہت فاطمہ

Published: -..."
2021\12\20250618_115143_حیرت فرخ ا_بادی_ ایک معتبر شاعر - مضمون نگار_ نصیر.txt,سیاست,politics,"Title: حیرت فرخ آبادی: ایک معتبر شاعر - مضمون نگار: نصیر افسر

Published: -نومبر 12, 2021
Author: 
..."
2021\12\20250618_115143_دکن کی مایہ ناز محقق ڈاکٹر ثمینہ شوکت - مضمون نگار.txt,سیاست,politics,"Title: دکن کی مایہ ناز محقق ڈاکٹر ثمینہ شوکت - مضمون نگار : ڈاکٹر رؤف خیر

Published: -نومبر 15, 20..."
2021\12\20250618_115143_محرک_ تعلیم مصلح_ ملک و ملت نواب مشتاق حسین وقارال.txt,سیاست,politics,"Title: محرکِ تعلیم مصلحِ ملک و ملت نواب مشتاق حسین وقارالملک - مضمون نگار: ناشر نقوی

Published: -نو..."
2021\12\20250618_115147_اردو افسانے میں تقسیم ہند کے مسائل اور کرب - مضمون.txt,سیاست,politics,"Title: اردو افسانے میں تقسیم ہند کے مسائل اور کرب - مضمون نگار: ساجد علی قادری

Published: -اکتوبر 2..."
2021\12\20250618_115147_سرسید کے زینو بھیا _سید زین العابدین_ _14 جون 1832.txt,سیاست,politics,Title: سرسید کے زینو بھیا (سید زین العابدین) (14 جون 1832- 27 ستمبر 1905) - مضمون نگار: صغیر افراہیم...
2021\12\20250618_115147_شمیم کرہانی کی انقلابی شاعری - مضمون نگار_ اعظم عب.txt,سیاست,politics,"Title: شمیم کرہانی کی انقلابی شاعری - مضمون نگار: اعظم عباس شکیل

Published: -نومبر 02, 2021
Author:..."
2021\12\20250618_115151_اردو لوک گیتوں کے امتیازات - مضمون نگار_ عبداللہ ا.txt,سیاست,politics,"Title: اردو لوک گیتوں کے امتیازات - مضمون نگار: عبداللہ امتیاز احمد

Published: -اکتوبر 27, 2021
Aut..."
2021\12\20250618_115151_الیاس احمد گدی کی سفرنامہ نگاری _ لکشمن ریکھا کے پ.txt,سیاست,politics,"Title: الیاس احمد گدی کی سفرنامہ نگاری : لکشمن ریکھا کے پار ’ کے حوالے سے - مضمون نگار: فیروز عالم

..."
2021\12\20250618_115151_تحقیق کے معلم او_ل_ پروفیسر حافظ محمود شیرانی - مض.txt,سیاست,politics,"Title: تحقیق کے معلم اوّل: پروفیسر حافظ محمود شیرانی - مضمون نگار : راشد میاں

Published: -اکتوبر 25..."
2021\12\20250618_115156_اکیسویں صدی میں اردو تنقید نگاری کی پیش رفت ریاست_.txt,سیاست,politics,Title: اکیسویں صدی میں اردو تنقید نگاری کی پیش رفت ریاستِ اڈیشا کے حوالے سے - مضمون نگار: سعید رحمان...
2021\12\20250618_115156_دولت و صحت کی نعمت کا فلسفہ اور کلام نظیر- مضمون ن.txt,سیاست,politics,"Title: دولت و صحت کی نعمت کا فلسفہ اور کلام نظیر- مضمون نگار : سرفراز جاوید

Published: -اکتوبر 20, ..."
2021\12\20250618_115156_غالب کے غیرمتداول کلام سے تین اشعار اور ان کی تشری.txt,سیاست,politics,"Title: غالب کے غیرمتداول کلام سے تین اشعار اور ان کی تشریح - مضمون نگار: جمال عبد الواجد

Published:..."
2021\12\20250618_115200_اردو افسانوں میں خودکلامی کے عناصر - مضمون نگار_ م.txt,سیاست,politics,"Title: اردو افسانوں میں خودکلامی کے عناصر - مضمون نگار: محمد علیم اسماعیل

Published: -اکتوبر 12, 20..."
2021\12\20250618_115200_عہد وسطی_ کے دیہی بازار اور زرعی پیداوار - مضمون ن.txt,سیاست,politics,"Title: عہد وسطیٰ کے دیہی بازار اور زرعی پیداوار - مضمون نگار منصور احمد صدیقی

Published: -اکتوبر 20..."
2021\12\20250618_115200_پروقار افسانہ نگار_ ا_نجہانی رتن سنگھ - مضمون نگار.txt,سیاست,politics,"Title: پروقار افسانہ نگار: آنجہانی رتن سنگھ - مضمون نگار:  نارائن پاٹیدار

Published: -اکتوبر 08, 2..."
